student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score
109259,21,Male,Engineering,3.6,0.7,1,Yes,90.1,8.2,Good,2,PhD,Medium,7.1,No,3.95,7,4.8,No,5,5.6,Dorm,Yes,High,8,4,10,Reading,7.2,91
109260,20,Male,Computer Science,4.355827603,0.8,1.2,Yes,71.8,5.1,Fair,3,High School,High,7.6,No,3.26,7,5.1,No,5,7.9,Quiet Room,No,Low,10,5,10,Auditory,2.4,83
109261,17,Female,Psychology,5.2,2.5,0.8,Yes,88.6,6.7,Fair,5,Some College,High,6,No,3.9,5,1,No,4,9.9,Quiet Room,No,Medium,2,6,9,Kinesthetic,8.5,88
109262,20,Male,Psychology,4.4,4.8,1,Yes,65.4,6.2,Fair,5,PhD,High,7.1,Yes,4,7,3.1,No,1,10.8,Co-Learning Group,No,High,7,8,7,Visual,6,100
109263,16,Male,Psychology,0,0.4,3.1,Yes,53.2,7.1,Good,4,Master,High,3,Yes,3.3,8,3.3,No,3,5.5,Cafe,No,High,3,8,7,Kinesthetic,9.3,72
109264,23,Female,Biology,2.9,3.3,3.1,Yes,44.8,9,Good,2,Bachelor,High,7.5,Yes,3.08,3,5,No,5,10.2,Cafe,Yes,High,3,4,10,Auditory,2.4,83
109265,21,Other,Engineering,5.7,1.8,0.7,Yes,57.8,7.8,Fair,0,Some College,Low,4.9,Yes,4,4,5,No,1,9.7,Cafe,No,High,7,9,6,Reading,2.1,100
109266,19,Female,Computer Science,6.977005064,0.1,1.2,No,46.1,10.2,Poor,5,Some College,Low,9,No,3.53,6,4.1,No,1,9.8,Dorm,No,High,9,7,8,Auditory,9.9,91
109267,27,Female,Psychology,6.4,1.1,1.7,No,83.2,5.7,Good,0,Master,High,8.2,Yes,4,2,2.8,No,2,10.2,Quiet Room,Yes,High,5,5,10,Reading,9,92
109268,18,Female,Engineering,4.3,3.2,1.5,Yes,42.1,7.7,Good,5,Bachelor,Medium,6.3,No,4,6,7.2,No,0,9.3,Co-Learning Group,No,High,6,8,7,Reading,9.8,100
109269,23,Female,Computer Science,2.030754982,2,2.7,No,64.7,5,Fair,5,High School,Low,6.1,No,4,4,4.4,No,4,7.6,Co-Learning Group,Yes,Low,5,1,10,Kinesthetic,5.8,100
109270,25,Female,Business,8,1.4,2.6,Yes,90.2,7.5,Poor,1,High School,Low,6.9,No,2.9,8,5.3,No,4,13.3,Co-Learning Group,No,Medium,3,1,10,Auditory,7.8,70
109271,23,Male,Biology,5.8,3.2,0.2,Yes,67.8,8.1,Good,5,High School,High,3.3,Yes,4,8,7.1,No,0,9.9,Cafe,No,Medium,6,10,5,Kinesthetic,9.3,97
109272,27,Female,Computer Science,5.568182054,3.4,1.5,No,62.9,7.1,Fair,6,Master,Low,6.5,Yes,3.91,3,5.6,No,3,10.7,Co-Learning Group,No,Medium,6,1,10,Visual,5.5,100
109273,22,Female,Arts,5.3,2.6,2.4,Yes,66.8,6.8,Good,3,PhD,Medium,7.7,No,3.51,4,6.8,No,4,10.5,Cafe,No,High,6,3,10,Reading,2.1,88
109274,16,Male,Biology,2.6,2.7,0.9,Yes,61.6,5,Good,5,High School,Medium,3.9,No,3.77,4,1.3,No,3,7.2,Cafe,No,High,3,2,10,Reading,9.7,96
109275,19,Female,Arts,2.5,0.5,0.4,No,78.2,8.3,Fair,1,Some College,Medium,7.5,Yes,3.27,1,2.4,No,3,3.8,Dorm,Yes,Medium,1,10,5,Auditory,2.1,84
109276,19,Female,Biology,3,2.8,3.7,Yes,83.6,7.2,Fair,4,High School,Low,5.8,No,3.22,5,4.2,No,4,10.4,Library,Yes,High,8,1,10,Visual,7.4,82
109277,23,Other,Engineering,5,4.1,1.7,No,71.7,7.1,Good,7,PhD,Medium,7.2,Yes,3.98,5,2,No,0,12.4,Cafe,No,Medium,9,1,10,Auditory,6.5,97
109278,28,Female,Arts,2.1,1.6,2.7,Yes,89.8,6.7,Fair,3,Some College,Low,8.8,Yes,3.97,7,6.1,No,3,7.5,Co-Learning Group,Yes,High,8,4,10,Visual,9.3,100
109279,18,Female,Business,2.3,4.6,2.9,Yes,86,6.2,Poor,1,Bachelor,Low,5.3,No,3.71,3,3.7,No,4,10.8,Dorm,No,Medium,5,4,10,Visual,2.3,98
109280,25,Other,Business,5.6,0.8,2.5,No,57.2,5.6,Good,3,Bachelor,Medium,4.5,No,3.34,8,7.6,No,4,9.9,Quiet Room,No,Medium,9,8,7,Kinesthetic,7.9,83
109281,21,Other,Psychology,2.9,3.7,0.9,No,56.6,7.1,Good,2,Master,Low,7.4,Yes,2.91,7,4.6,No,3,9,Co-Learning Group,No,Low,1,8,7,Reading,3.8,75
109282,20,Female,Arts,3.3,1.1,3.9,No,68.9,4,Fair,5,Some College,Medium,5.9,Yes,2.16,5,7.6,No,5,9.4,Library,No,Medium,2,1,10,Auditory,4.1,50
109283,22,Other,Psychology,4,1.7,1.2,Yes,96.3,6.7,Good,3,Bachelor,Medium,7.2,Yes,4,6,4.8,No,4,7.2,Quiet Room,Yes,Low,5,9,6,Auditory,3.7,97
109284,21,Female,Computer Science,5.360992401,3.4,0.1,No,50.2,8.6,Fair,1,Bachelor,High,8.1,No,4,3,3.9,No,4,9.8,Cafe,Yes,Medium,7,4,10,Reading,4.3,100
109285,23,Male,Biology,4.4,3.5,0.8,Yes,69.2,9.5,Fair,3,Bachelor,Medium,7.5,Yes,2.97,4,4.1,No,4,10.5,Dorm,No,High,7,1,10,Auditory,7.4,65
109286,18,Male,Business,1.8,2,0.6,Yes,89.1,7.3,Poor,0,High School,Low,7.5,Yes,3.02,4,5.5,No,1,5.7,Quiet Room,Yes,Low,5,3,10,Kinesthetic,3.5,71
109287,24,Male,Business,3.4,0.6,2.2,Yes,74.9,5.4,Good,2,Master,High,10,Yes,4,7,4.8,No,0,7.1,Quiet Room,Yes,Low,5,5,10,Reading,7.6,100
109288,19,Other,Computer Science,5.679953879,1.6,3.7,No,48.1,7.9,Poor,4,High School,High,4.8,No,4,1,5.6,No,5,12.6,Library,Yes,Medium,10,9,6,Kinesthetic,9.5,100
109289,19,Female,Biology,6.8,1.8,1.3,No,67,7.3,Good,0,Bachelor,High,4,Yes,4,4,4.2,No,0,11.9,Library,No,High,3,5,10,Reading,9.4,94
109290,16,Other,Engineering,4.2,4.7,2.4,No,88.6,8.7,Fair,2,Some College,High,8.2,Yes,4,4,4.8,No,1,12.4,Dorm,Yes,High,3,7,8,Visual,3.7,100
109291,17,Female,Biology,1.1,0,3.8,Yes,68.4,6.2,Good,0,PhD,High,6.5,No,3.99,8,4.1,No,2,6.9,Cafe,No,Low,4,3,10,Kinesthetic,4.4,100
109292,19,Female,Business,6.8,1.4,3.2,Yes,66.3,5.7,Fair,5,PhD,High,9.4,Yes,3.17,3,4.1,No,2,11.9,Co-Learning Group,No,Medium,8,2,10,Kinesthetic,6.6,84
109293,25,Male,Arts,7.4,0.3,3.4,No,82.3,4.3,Good,0,Master,High,5.7,Yes,4,6,6.3,No,3,12.2,Dorm,Yes,Medium,3,6,9,Visual,2.9,100
109294,22,Female,Engineering,6.2,2.3,1.1,No,98.8,9.3,Fair,1,PhD,High,5.1,No,4,4,2.5,No,5,9.8,Quiet Room,Yes,Low,2,7,8,Auditory,5.5,98
109295,19,Female,Arts,6.7,4.2,0.6,Yes,82.9,9.1,Good,4,Bachelor,Medium,9.3,No,4,5,6.3,No,3,13.1,Co-Learning Group,Yes,High,7,6,9,Visual,8.4,100
109296,20,Male,Business,2.7,2.8,1.3,No,44.8,6.5,Good,6,Bachelor,Low,3.2,Yes,3.85,7,6.3,No,1,8.3,Cafe,Yes,Medium,2,5,10,Visual,3.8,96
109297,18,Male,Business,2.8,4.9,2.7,Yes,81.1,7.6,Good,2,High School,High,6.7,No,3.62,5,7.4,No,2,11.6,Cafe,Yes,Low,9,10,5,Reading,1.5,81
109298,26,Other,Engineering,5.1,4.7,1.2,No,87.8,7.6,Poor,2,Bachelor,Low,6.4,Yes,3.03,2,7,No,0,12.5,Cafe,Yes,Medium,8,6,9,Visual,2.7,87
109299,25,Female,Psychology,5.5,3.1,3.8,Yes,86.4,6.2,Fair,0,High School,Low,9.8,Yes,4,4,5.7,No,3,13.7,Dorm,Yes,Low,8,2,10,Kinesthetic,9.5,100
109300,21,Female,Biology,3,4.6,1.7,No,40.2,6.8,Good,3,Some College,Medium,6.6,Yes,4,3,3.5,No,5,10.1,Cafe,No,High,4,9,6,Visual,1.3,100
109301,24,Female,Arts,4.1,3.5,2.4,No,95.3,7.1,Good,3,PhD,Low,7.9,No,4,6,3.7,No,4,11.8,Dorm,Yes,High,2,8,7,Kinesthetic,8.6,100
109302,18,Female,Biology,5,3.7,2.9,Yes,94.3,5.4,Good,1,Some College,High,10,No,2.6,2,5,No,4,12.6,Cafe,No,Medium,6,5,10,Auditory,1.7,71
109303,19,Female,Business,6.8,0.3,3.8,Yes,85.3,6.2,Fair,1,Bachelor,Medium,5.8,No,4,4,5.2,No,4,12,Library,No,High,10,7,8,Reading,7.9,97
109304,19,Other,Business,4.7,2.6,2.8,Yes,99.8,5.7,Poor,1,Bachelor,Low,3.2,Yes,3.77,6,8.7,No,5,10.3,Library,Yes,Low,2,6,9,Auditory,2.2,92
109305,26,Female,Computer Science,6.14944998,0.7,2.8,No,62.7,10.8,Fair,1,High School,Low,6.4,Yes,3.88,7,6.4,No,0,10.2,Cafe,No,High,1,3,10,Reading,5.3,100
109306,18,Male,Engineering,5.4,0.5,3.9,No,62.2,6.3,Fair,2,Some College,High,5.4,No,3.69,2,4.4,No,1,11.7,Library,Yes,High,2,4,10,Auditory,5.1,90
109307,23,Male,Psychology,3.2,2.9,1.3,No,93.9,7.2,Fair,4,Bachelor,Medium,7.8,No,3.37,2,4.5,No,0,7.7,Dorm,Yes,High,5,3,10,Visual,1.4,85
109308,18,Male,Computer Science,4.144060896,2,2.9,Yes,82.2,11.9,Good,2,Master,Medium,7.5,No,3.5,8,7.3,No,0,11,Co-Learning Group,No,High,4,2,10,Visual,9.2,92
109309,26,Female,Psychology,5.7,4,1.3,Yes,56.2,5.5,Good,0,Master,High,5.4,No,3.97,4,7.7,No,1,11.1,Library,Yes,Low,3,2,10,Visual,8.1,96
109310,18,Other,Arts,2.8,3.2,0.8,No,81.1,7.4,Good,1,Bachelor,Medium,4.8,Yes,3.15,5,5.5,No,3,8.2,Cafe,No,High,8,8,7,Auditory,3.6,75
109311,16,Other,Biology,5.3,0.2,0.7,No,82.8,9.7,Good,6,Some College,High,7.3,No,4,3,2.3,No,3,6.4,Cafe,Yes,High,5,1,10,Auditory,3,100
109312,20,Other,Engineering,0.6,3.7,0.6,Yes,83.1,7.2,Fair,3,Bachelor,Medium,4.7,Yes,3.06,8,4.4,No,4,5.4,Dorm,Yes,Low,3,2,10,Kinesthetic,4.9,84
109313,23,Other,Business,2.7,2.6,3.9,No,84.3,7.9,Good,6,Bachelor,High,7.2,No,2.99,4,5.7,No,0,10.6,Library,No,Medium,4,5,10,Reading,3.2,71
109314,25,Other,Biology,2.1,2.7,1.1,No,46.9,9.2,Good,6,Master,Low,9,Yes,3.82,5,5.6,No,3,7.7,Co-Learning Group,Yes,Low,5,9,6,Auditory,9.2,96
109315,26,Other,Engineering,6.1,4.8,2.6,Yes,63,8.3,Fair,3,High School,Low,6.7,No,4,8,2.6,No,0,14.9,Co-Learning Group,No,Low,4,9,6,Visual,9.4,100
109316,28,Male,Business,2.3,3.2,2.1,Yes,72.4,4,Fair,0,High School,Medium,8.6,No,4,2,5,No,1,9.5,Quiet Room,Yes,Low,9,8,7,Visual,1.9,100
109317,28,Female,Business,4.7,3.5,0.3,No,49,8.1,Good,3,Some College,Medium,6.7,Yes,4,1,6.7,No,3,9.6,Library,No,High,4,1,10,Kinesthetic,1.5,100
109318,28,Male,Business,3.4,3.5,2.1,No,65.8,8.9,Good,3,High School,Low,7.2,Yes,4,2,6.6,No,4,9.5,Dorm,No,High,6,9,6,Reading,8,96
109319,23,Male,Psychology,1.2,3.1,3.4,Yes,85.3,8.5,Fair,0,PhD,Medium,8.2,Yes,4,6,3.2,No,1,8.7,Quiet Room,Yes,High,3,10,5,Auditory,8.5,100
109320,27,Female,Arts,5.8,3.1,3.1,Yes,68.6,9.2,Fair,2,High School,Low,5.6,Yes,3.9,2,5.2,No,2,12.9,Cafe,Yes,High,4,5,10,Kinesthetic,6.1,100
109321,19,Other,Engineering,5.9,2.4,3.3,Yes,90.5,5.8,Good,6,Master,Medium,6.6,No,4,8,6.4,No,1,12.7,Dorm,Yes,Low,9,6,9,Kinesthetic,9.3,93
109322,26,Other,Psychology,4.8,4.3,3.3,No,76.9,8.4,Good,4,High School,Medium,9.4,No,4,4,4.4,No,2,14.3,Co-Learning Group,Yes,High,5,5,10,Kinesthetic,9.8,99
109323,20,Other,Arts,4.7,4.2,2.7,Yes,95.2,6.6,Fair,2,High School,Low,8.6,Yes,3.76,3,3,No,4,11.7,Quiet Room,No,High,4,3,10,Kinesthetic,7,98
109324,21,Male,Arts,4.1,0.1,0.6,No,76.4,9.6,Poor,7,Master,High,10,Yes,3.62,6,6.8,No,0,6.5,Dorm,No,Medium,1,9,6,Kinesthetic,1.8,90
109325,27,Female,Psychology,0.4,2.1,1.7,No,90.4,9.7,Fair,7,Some College,Low,6,No,3.1,6,4,No,0,5.7,Dorm,Yes,High,10,10,5,Reading,9.4,75
109326,16,Other,Computer Science,4.382404609,1.2,2.9,Yes,92,10,Good,0,Some College,High,8.1,No,3.45,7,2.2,No,0,10.4,Quiet Room,No,Medium,8,10,5,Kinesthetic,4.4,85
109327,22,Female,Business,4.7,3.7,1.1,No,95.9,11.1,Good,7,Some College,Low,7,Yes,4,4,5.2,No,3,11.4,Library,No,Low,7,3,10,Kinesthetic,1.7,100
109328,24,Female,Psychology,0.2,1.8,2.3,Yes,76.9,7.2,Good,4,High School,High,8.2,Yes,2.95,6,5,No,1,4.8,Library,No,High,8,7,8,Auditory,6.3,74
109329,16,Other,Psychology,2.3,3.3,1.4,No,60.8,5.7,Good,5,PhD,High,6.1,No,3.02,4,4.1,No,5,7.2,Cafe,No,Low,4,7,8,Auditory,2.5,75
109330,22,Male,Psychology,4.4,2.2,3.6,Yes,96.7,6.8,Fair,4,Bachelor,High,7.3,No,3.47,8,2.6,No,5,11.8,Cafe,Yes,Medium,4,10,5,Reading,1.7,92
109331,17,Female,Biology,2,0.9,1.4,No,86.1,5.1,Good,7,PhD,Low,7.1,Yes,3.88,4,5,No,5,5.2,Cafe,Yes,Low,8,4,10,Visual,1.1,100
109332,27,Other,Psychology,1.5,1.6,0.3,No,61.3,7.3,Fair,5,PhD,Medium,7.3,No,3.51,1,6.8,No,2,4,Library,No,Low,9,7,8,Reading,6.4,87
109333,16,Female,Biology,1.3,4.9,0.5,Yes,95.4,5.5,Poor,4,Master,Medium,4.7,No,2.72,7,7.4,No,2,7.8,Dorm,No,Medium,3,1,10,Kinesthetic,1.8,88
109334,16,Female,Biology,2.2,3.9,1.7,Yes,99.3,7.3,Fair,1,Bachelor,High,8,Yes,3.87,8,4.7,No,4,8.9,Co-Learning Group,No,Low,5,9,6,Reading,2.4,91
109335,18,Other,Arts,4.1,1.6,0,Yes,42.5,9.5,Fair,4,Bachelor,Low,9.8,Yes,3.49,6,7,No,1,7.4,Dorm,Yes,Low,3,3,10,Kinesthetic,7.1,86
109336,16,Male,Psychology,3.8,2.1,0.5,No,88.7,5.9,Good,6,High School,Medium,3.9,No,3.19,1,5.7,No,0,8.1,Library,No,Medium,3,10,5,Auditory,5.2,80
109337,16,Female,Engineering,3.8,1.2,1.7,Yes,80.6,6.9,Good,1,PhD,Low,6.4,No,4,5,2.2,No,0,8.6,Co-Learning Group,Yes,High,8,10,5,Kinesthetic,5.8,99
109338,26,Other,Computer Science,6.060876809,3.4,1.9,Yes,56.4,7.3,Good,5,Bachelor,High,2.9,No,3.32,8,7.1,No,4,12.9,Co-Learning Group,Yes,Medium,3,3,10,Visual,3.1,86
109339,24,Male,Biology,2,0.8,1.8,Yes,63.8,8.7,Fair,1,High School,Low,4.7,No,2.89,7,5.4,No,3,5.4,Quiet Room,Yes,High,4,1,10,Auditory,8.4,74
109340,17,Other,Biology,4,4.3,2,Yes,75.7,7.4,Poor,1,PhD,Medium,8.1,No,3.4,6,3.1,No,5,10.8,Co-Learning Group,No,Medium,10,8,7,Auditory,6,83
109341,18,Female,Computer Science,1.266352929,1.4,0.9,Yes,81.1,6.4,Fair,2,Master,Medium,9.5,No,3.28,8,3.9,No,1,4.6,Cafe,No,Low,2,2,10,Visual,5.3,86
109342,24,Female,Arts,5.1,3.6,3.8,Yes,98.7,7.2,Good,3,High School,High,8,Yes,3.04,3,2.1,No,4,14.4,Dorm,No,High,2,8,7,Visual,5.1,75
109343,22,Male,Engineering,9.1,0.4,3.6,Yes,50.1,7.8,Poor,1,High School,Low,8.2,No,4,5,5.8,No,2,14,Co-Learning Group,No,Low,10,10,5,Auditory,4.2,100
109344,22,Other,Business,4.7,3.5,1,Yes,80.9,5.2,Good,0,Master,High,8.6,No,4,8,1.6,No,3,11,Cafe,No,Medium,4,6,9,Reading,2,100
109345,28,Female,Engineering,4,2.2,0.4,No,71.7,9.9,Good,2,High School,Low,3.7,No,4,7,4.9,No,3,7.8,Quiet Room,No,Medium,8,2,10,Reading,5,100
109346,22,Other,Arts,3.6,0.1,2.6,No,42.7,7.2,Poor,4,PhD,High,10,Yes,2.69,3,5.4,No,5,6.9,Library,Yes,Low,8,2,10,Auditory,8.8,60
109347,16,Other,Computer Science,6.987148853,4.1,1.7,Yes,46.2,8.7,Fair,3,Bachelor,High,1.5,Yes,3.99,7,5.2,No,5,13.8,Library,Yes,Medium,9,9,6,Visual,8,100
109348,21,Other,Business,4.6,4.5,0.7,No,70.1,7.9,Fair,3,Master,Low,8.1,No,4,5,6.3,No,4,11.3,Library,Yes,Low,2,6,9,Visual,4.4,100
109349,25,Other,Arts,3.7,1.2,0.5,Yes,49.8,6.6,Good,3,Some College,Low,9.1,No,4,7,4.5,No,5,5.9,Dorm,Yes,Low,6,7,8,Reading,6.1,100
109350,21,Other,Psychology,4.1,3.7,0.9,No,67,8.2,Fair,0,Bachelor,Medium,9.8,No,3.42,2,5.8,No,5,10.5,Co-Learning Group,No,High,9,1,10,Visual,10,88
109351,26,Other,Arts,3.5,4.4,3.5,No,67.1,4.7,Good,2,PhD,Low,5,Yes,3.98,5,8.8,No,1,12.4,Co-Learning Group,Yes,High,8,5,10,Kinesthetic,8.6,100
109352,27,Other,Computer Science,4.00754237,2.2,2,Yes,57.7,9.1,Fair,2,Some College,Low,3.7,Yes,3.92,6,3.1,No,3,8.7,Co-Learning Group,Yes,Medium,7,6,9,Auditory,7.8,100
109353,24,Female,Business,3.6,3.7,3.5,No,74.5,6.7,Poor,5,Some College,High,2.9,Yes,4,1,2,No,4,11,Co-Learning Group,Yes,High,6,6,9,Auditory,5,100
109354,23,Male,Computer Science,5.185105324,0.3,0.6,No,98.8,6.4,Good,3,Some College,Medium,10,No,2.96,5,6.5,No,1,6.4,Quiet Room,Yes,Medium,5,3,10,Visual,3.5,73
109355,19,Other,Arts,1.3,2.8,3.4,No,98.3,5.5,Good,5,Bachelor,High,6.7,No,4,2,6.7,No,3,8.5,Cafe,Yes,Low,1,5,10,Auditory,6.9,100
109356,20,Other,Psychology,7.3,3.9,3.7,No,42.6,7.5,Fair,0,Bachelor,Low,5.9,Yes,2.57,1,5.5,No,3,15.1,Dorm,No,Low,5,3,10,Visual,8.3,67
109357,25,Other,Computer Science,7.139523312,0.2,3.9,No,57.3,8.4,Poor,1,Bachelor,Medium,6.5,No,3.95,6,3,No,1,12.6,Quiet Room,Yes,High,9,6,9,Visual,9.8,94
109358,27,Male,Engineering,4.2,4,3.8,No,90.7,8.1,Fair,3,Master,High,7.2,Yes,3.19,2,4.7,No,1,13.4,Dorm,No,Medium,1,7,8,Reading,5.4,87
109359,28,Female,Business,5.6,4.8,0.6,No,82.1,8.8,Good,6,High School,High,6.5,Yes,3.84,7,2.9,No,0,12.7,Dorm,No,Low,10,10,5,Visual,5.9,92
109360,24,Other,Business,4.2,3.6,1.3,Yes,44.2,5.8,Good,7,Some College,Low,3.4,Yes,2.71,1,7.9,No,4,10.3,Dorm,No,High,7,4,10,Kinesthetic,1,76
109361,26,Female,Computer Science,6.406013269,4.8,1.6,Yes,48.4,6.2,Poor,0,PhD,Low,6.3,No,3.45,5,8.6,Yes,0,14.6,Dorm,No,Low,6,2,10,Kinesthetic,4.9,92
109362,18,Female,Business,2.3,4.9,3.6,Yes,57.3,4.8,Good,1,PhD,Medium,4.8,Yes,3.66,4,4.3,No,0,11.5,Library,Yes,Low,6,9,6,Auditory,2.6,93
109363,17,Female,Arts,4.5,1.3,0.1,No,46.4,8.5,Good,4,Some College,Medium,7.3,No,2.79,4,6.5,No,3,7.9,Quiet Room,No,High,4,2,10,Reading,3.6,71
109364,28,Female,Business,6.8,2.6,3.3,No,52.3,4.7,Good,6,Some College,Low,10,No,4,3,5,No,0,14.2,Co-Learning Group,Yes,Medium,3,6,9,Kinesthetic,2.3,96
109365,19,Other,Psychology,5,3.7,3.5,No,91.8,7.3,Good,0,Bachelor,Medium,7.2,No,3.05,7,3.5,No,1,12.8,Cafe,No,Low,1,7,8,Auditory,6.3,59
109366,25,Female,Computer Science,4.214988069,2.1,1.9,No,98.5,6,Good,1,PhD,Medium,8.9,Yes,4,7,4.7,No,5,10.1,Quiet Room,Yes,Medium,8,5,10,Kinesthetic,5.5,100
109367,24,Female,Business,0.8,2.2,1.5,Yes,95.6,5.5,Fair,1,Bachelor,Medium,9.2,No,2.57,7,3.5,No,1,5.9,Library,Yes,Medium,9,3,10,Auditory,8,52
109368,26,Male,Arts,4.4,3.5,0.9,No,98.2,8.3,Fair,5,Some College,Medium,7.4,Yes,3.63,7,4.2,No,1,10.7,Quiet Room,Yes,Low,8,8,7,Reading,8.8,91
109369,26,Female,Computer Science,4.786807715,3,2.6,No,60.3,6.2,Good,0,Bachelor,Low,7.7,No,3.61,7,6.8,No,3,10.9,Library,Yes,Low,5,4,10,Reading,5.3,90
109370,23,Male,Arts,5.7,3.1,3.3,Yes,54.6,6.1,Poor,6,Master,High,6,Yes,4,6,1.4,No,5,13.6,Quiet Room,No,Low,9,9,6,Reading,9.5,98
109371,24,Other,Biology,1.6,0.1,3.9,No,44,6.8,Fair,6,Some College,Low,4.7,No,4,5,2.7,No,4,7,Library,Yes,Medium,5,5,10,Auditory,8.6,100
109372,22,Male,Business,4,1,0.8,No,50.6,7.3,Good,4,PhD,Medium,9.2,No,4,2,2,No,2,7.2,Dorm,No,High,1,5,10,Visual,9.7,95
109373,28,Female,Arts,5.1,4.9,1,Yes,68.6,7.1,Poor,2,High School,Low,5.8,No,4,5,4.9,No,4,11.6,Quiet Room,No,Medium,10,8,7,Visual,3.2,96
109374,26,Male,Psychology,5,4.4,3.2,Yes,74.1,9.9,Poor,4,Bachelor,High,6.1,No,4,6,5.3,No,2,13.1,Library,No,Low,2,10,5,Visual,3.9,99
109375,18,Other,Computer Science,4.728144955,0.9,3.5,No,46.9,7.5,Fair,5,High School,Low,2.6,No,3.23,5,2.2,No,1,10.9,Dorm,Yes,Low,10,8,7,Kinesthetic,9.3,81
109376,27,Male,Arts,0.8,3.2,1.3,Yes,60.4,9.3,Good,3,Bachelor,Medium,7.6,Yes,2.65,1,5.2,No,2,6.2,Dorm,No,Medium,2,8,7,Visual,2.6,61
109377,23,Male,Psychology,3.7,3.4,0.8,Yes,99.6,6.1,Good,7,Bachelor,High,6.2,Yes,3.12,5,6.5,No,3,9.6,Library,No,Medium,5,5,10,Visual,5.5,83
109378,17,Other,Biology,4.9,3.4,3.2,Yes,71.4,6.6,Good,2,PhD,Medium,5.6,Yes,3.41,1,7.3,No,3,12.1,Dorm,No,Medium,5,6,9,Auditory,8.5,84
109379,16,Female,Business,4.4,2.7,0.4,No,88.8,4.2,Good,1,Some College,Low,7.8,Yes,2.61,2,6.9,No,0,7.9,Quiet Room,No,High,2,6,9,Visual,4.2,71
109380,24,Female,Business,6.8,4.9,0.2,No,42,8.7,Good,4,High School,Medium,5.2,No,4,7,5.2,No,1,12.4,Quiet Room,No,Medium,7,2,10,Reading,2.1,100
109381,20,Female,Computer Science,4.017805961,2.1,2.4,No,63.1,9.1,Good,6,Bachelor,Medium,5.4,Yes,3.84,5,2.7,No,2,9.5,Dorm,No,Low,5,2,10,Auditory,1.3,100
109382,22,Male,Arts,5.6,4.1,0.6,Yes,71.2,9.2,Good,7,Master,High,9.4,No,3.3,3,6.4,No,0,10.4,Co-Learning Group,No,Medium,3,3,10,Visual,1.3,82
109383,22,Other,Psychology,5.5,0.8,3.2,No,76.1,10.1,Poor,6,Master,High,7.9,No,4,5,4.8,No,0,11.1,Quiet Room,Yes,Low,5,8,7,Auditory,5.4,96
109384,28,Female,Business,1.7,2.2,3.8,Yes,66.4,8.5,Good,7,Some College,High,7.3,Yes,3.3,6,7.1,No,1,9.5,Cafe,Yes,Medium,10,9,6,Auditory,7.6,91
109385,26,Male,Engineering,2.9,2.2,3.4,No,87.9,4.7,Good,4,PhD,Low,8.6,No,3.27,2,3.7,No,1,9.4,Co-Learning Group,Yes,Low,7,10,5,Kinesthetic,3.1,83
109386,19,Female,Computer Science,6.872264605,4.3,2.2,Yes,98.5,5.1,Good,4,PhD,Medium,9.4,No,4,4,4.7,No,0,14,Dorm,Yes,Low,4,10,5,Visual,9.9,100
109387,16,Female,Arts,3.2,1.4,0.8,No,64.4,6,Poor,6,Some College,High,6.6,No,2.67,6,5.8,No,0,7.2,Co-Learning Group,No,High,5,5,10,Auditory,7.6,77
109388,18,Female,Computer Science,6.534777933,2.8,2.5,No,61.2,6.7,Fair,1,High School,Medium,5.7,Yes,4,2,1.5,No,2,13.4,Co-Learning Group,Yes,High,10,8,7,Visual,1.3,93
109389,17,Female,Psychology,1.1,2.6,0.3,No,48.7,5.3,Fair,0,PhD,Low,8.3,Yes,4,1,3.3,No,5,4.4,Library,Yes,Medium,10,8,7,Visual,4.5,100
109390,20,Other,Business,7.1,3.7,3.4,No,90.9,6.3,Fair,1,Some College,Medium,7.4,No,3.43,1,4.6,No,0,15.9,Quiet Room,Yes,Medium,2,7,8,Auditory,3.5,77
109391,20,Other,Computer Science,6.590793497,1.8,0.2,No,93.7,7.1,Fair,1,Some College,Low,10,No,3.96,5,6.2,No,5,8.9,Library,No,Medium,10,8,7,Visual,8.9,100
109392,26,Other,Engineering,7.6,2,2.7,Yes,71.1,7,Good,3,Master,Low,6.1,No,4,4,5.5,No,5,14,Co-Learning Group,Yes,Low,7,6,9,Kinesthetic,1.2,100
109393,18,Female,Engineering,7.9,1.2,3.1,No,62.6,4.1,Good,4,PhD,High,10,Yes,3.85,6,4.7,No,5,13.6,Library,Yes,High,6,9,6,Kinesthetic,1.2,100
109394,24,Other,Biology,2,1.8,2.1,Yes,66.9,4.2,Good,7,Master,Medium,5,Yes,2.96,1,8.8,Yes,3,7.7,Cafe,Yes,High,3,2,10,Reading,4,64
109395,27,Female,Psychology,5.9,0.5,1.2,No,92.5,6.7,Fair,2,Master,Medium,5.7,No,4,1,3.1,No,0,8.6,Library,Yes,High,9,1,10,Reading,3.3,89
109396,28,Male,Arts,8.5,4.2,1.6,No,72.3,6.8,Fair,2,PhD,High,7.6,Yes,4,7,5.8,No,0,15.9,Co-Learning Group,No,Medium,4,9,6,Reading,3,99
